coo_number,coo_date,year,period,quarter,month,quarteryear,status,permit,permit_type,permit_subtype,permit_date,zip,rdus,50+units,project_type,stories,tract,coord
114682,5/20/2014,2014,2013-17,Q2,5,Q2 2014,CofO Issued,11010-20000-01623,Bldg-New,1 or 2 Family Dwelling,5/20/2014,91342,2,No,2-4 units,2,1064.06,"(34.32295, -118.45169)"
114684,5/29/2014,2014,2013-17,Q2,5,Q2 2014,CofO Issued,11010-20000-01601,Bldg-New,1 or 2 Family Dwelling,5/29/2014,91342,2,No,2-4 units,2,1064.06,"(34.32296, -118.45178)"
118008,5/30/2014,2014,2013-17,Q2,5,Q2 2014,CofO Issued,13010-10000-02382,Bldg-New,1 or 2 Family Dwelling,5/30/2014,90011,2,No,2-4 units,2,2287.1,"(34.00121, -118.25464)"
116969,5/30/2014,2014,2013-17,Q2,5,Q2 2014,CofO Issued,13010-10000-01618,Bldg-New,1 or 2 Family Dwelling,5/30/2014,90003,2,No,2-4 units,2,2392.02,"(33.98618, -118.26912)"
116063,6/3/2014,2014,2013-17,Q2,6,Q2 2014,CofO Issued,13010-10000-01978,Bldg-New,1 or 2 Family Dwelling,6/3/2014,90003,2,No,2-4 units,2,2398.01,"(33.96659, -118.2661)"
117777,6/3/2014,2014,2013-17,Q2,6,Q2 2014,CofO Issued,13010-10000-02809,Bldg-New,1 or 2 Family Dwelling,6/3/2014,90044,2,No,2-4 units,2,2382,"(33.96401, -118.30008)"
119261,6/4/2014,2014,2013-17,Q2,6,Q2 2014,CofO Issued,13010-10000-03126,Bldg-New,1 or 2 Family Dwelling,6/4/2014,90044,2,No,2-4 units,2,2377.2,"(33.96864, -118.28676)"
117543,6/12/2014,2014,2013-17,Q2,6,Q2 2014,CofO Issued,13010-10000-02112,Bldg-New,1 or 2 Family Dwelling,6/12/2014,90044,2,No,2-4 units,2,2377.1,"(33.97251, -118.28738)"
119340,6/13/2014,2014,2013-17,Q2,6,Q2 2014,CofO Issued,13010-70000-02147,Bldg-New,1 or 2 Family Dwelling,6/13/2014,90011,2,No,2-4 units,2,2287.2,"(34.00003, -118.25167)"
120162,6/13/2014,2014,2013-17,Q2,6,Q2 2014,CofO Issued,13010-10000-03121,Bldg-New,1 or 2 Family Dwelling,6/13/2014,90062,2,No,2-4 units,2,2314,"(34.01384, -118.31173)"
119424,6/13/2014,2014,2013-17,Q2,6,Q2 2014,CofO Issued,13010-10000-03009,Bldg-New,1 or 2 Family Dwelling,6/13/2014,90003,2,No,2-4 units,2,2396.02,"(33.9683, -118.26981)"
114383,6/18/2014,2014,2013-17,Q2,6,Q2 2014,CofO Issued,13010-70000-01148,Bldg-New,1 or 2 Family Dwelling,6/18/2014,90007,2,No,2-4 units,2,2226,
118721,6/20/2014,2014,2013-17,Q2,6,Q2 2014,CofO Issued,13010-10000-02601,Bldg-New,1 or 2 Family Dwelling,6/20/2014,90061,2,No,2-4 units,2,2414,"(33.92543, -118.27204)"
118720,6/20/2014,2014,2013-17,Q2,6,Q2 2014,CofO Issued,13010-10000-02696,Bldg-New,1 or 2 Family Dwelling,6/20/2014,90061,2,No,2-4 units,2,2414,"(33.92453, -118.27241)"
119774,6/20/2014,2014,2013-17,Q2,6,Q2 2014,CofO Issued,13010-70000-04026,Bldg-New,1 or 2 Family Dwelling,6/20/2014,90003,2,No,2-4 units,2,2405,"(33.94904, -118.27543)"
119260,6/23/2014,2014,2013-17,Q2,6,Q2 2014,CofO Issued,13010-10000-02264,Bldg-New,1 or 2 Family Dwelling,6/23/2014,90011,2,No,2-4 units,2,2284.2,"(34.00959, -118.27267)"
117927,6/23/2014,2014,2013-17,Q2,6,Q2 2014,CofO Issued,13010-10000-02111,Bldg-New,1 or 2 Family Dwelling,6/23/2014,90011,2,No,2-4 units,2,2294.2,"(33.99315, -118.26205)"
119204,6/23/2014,2014,2013-17,Q2,6,Q2 2014,CofO Issued,13010-10000-02600,Bldg-New,1 or 2 Family Dwelling,6/23/2014,90001,2,No,2-4 units,2,2398.02,"(33.96144, -118.26311)"
68553,6/23/2014,2014,2013-17,Q2,6,Q2 2014,CofO Issued,08010-30000-01161,Bldg-New,1 or 2 Family Dwelling,6/23/2014,90003,2,No,2-4 units,2,2395,"(33.97309, -118.26831)"
120362,6/23/2014,2014,2013-17,Q2,6,Q2 2014,CofO Issued,13010-10000-03160,Bldg-New,1 or 2 Family Dwelling,6/23/2014,90043,2,No,2-4 units,2,2349.01,"(33.97856, -118.32998)"
119983,6/23/2014,2014,2013-17,Q2,6,Q2 2014,CofO Issued,13010-10000-03128,Bldg-New,1 or 2 Family Dwelling,6/23/2014,90011,2,No,2-4 units,2,2293,"(34.00049, -118.26636)"
120617,6/26/2014,2014,2013-17,Q2,6,Q2 2014,CofO Issued,13010-10000-02775,Bldg-New,1 or 2 Family Dwelling,6/26/2014,90003,2,No,2-4 units,2,2402,"(33.95703, -118.2752)"
120767,6/27/2014,2014,2013-17,Q2,6,Q2 2014,CofO Issued,13010-70000-04008,Bldg-New,1 or 2 Family Dwelling,6/27/2014,90003,2,No,2-4 units,2,2397.01,"(33.96576, -118.27891)"
120165,6/27/2014,2014,2013-17,Q2,6,Q2 2014,CofO Issued,13010-10000-02801,Bldg-New,1 or 2 Family Dwelling,6/27/2014,90044,2,No,2-4 units,2,2404.01,"(33.95021, -118.28396)"
120838,6/30/2014,2014,2013-17,Q2,6,Q2 2014,CofO Issued,13010-70000-03375,Bldg-New,1 or 2 Family Dwelling,6/30/2014,90019,2,No,2-4 units,2,2171,"(34.04656, -118.35206)"
121515,7/2/2014,2014,2013-17,Q3,7,Q3 2014,CofO Issued,13010-10000-04082,Bldg-New,1 or 2 Family Dwelling,7/2/2014,90001,2,No,2-4 units,2,2398.02,"(33.96271, -118.26175)"
119985,7/2/2014,2014,2013-17,Q3,7,Q3 2014,CofO Issued,13010-10000-02705,Bldg-New,1 or 2 Family Dwelling,7/2/2014,90061,2,No,2-4 units,2,2410.01,"(33.92838, -118.27096)"
121746,7/3/2014,2014,2013-17,Q3,7,Q3 2014,CofO Issued,13010-10000-04248,Bldg-New,1 or 2 Family Dwelling,7/3/2014,90011,2,No,2-4 units,2,2311,"(34.01655, -118.27216)"
120361,7/3/2014,2014,2013-17,Q3,7,Q3 2014,CofO Issued,13010-10000-03397,Bldg-New,1 or 2 Family Dwelling,7/3/2014,90011,2,No,2-4 units,2,2289,"(33.99289, -118.24711)"
117841,7/3/2014,2014,2013-17,Q3,7,Q3 2014,CofO Issued,13010-70000-01982,Bldg-New,1 or 2 Family Dwelling,7/3/2014,90047,2,No,2-4 units,2,2381,"(33.96469, -118.30558)"
118010,7/3/2014,2014,2013-17,Q3,7,Q3 2014,CofO Issued,13010-10000-02340,Bldg-New,1 or 2 Family Dwelling,7/3/2014,90044,2,No,2-4 units,2,2376,"(33.97563, -118.28614)"
119636,7/11/2014,2014,2013-17,Q3,7,Q3 2014,CofO Issued,13010-70000-03003,Bldg-New,1 or 2 Family Dwelling,7/11/2014,90044,2,No,2-4 units,2,2404.01,
119635,7/11/2014,2014,2013-17,Q3,7,Q3 2014,CofO Issued,13010-70000-03002,Bldg-New,1 or 2 Family Dwelling,7/11/2014,90044,2,No,2-4 units,2,2404.01,
120915,7/15/2014,2014,2013-17,Q3,7,Q3 2014,CofO Issued,13010-10000-04081,Bldg-New,1 or 2 Family Dwelling,7/15/2014,90003,2,No,2-4 units,2,2397.01,"(33.96518, -118.27488)"
117091,7/17/2014,2014,2013-17,Q3,7,Q3 2014,CofO Issued,13010-10000-02353,Bldg-New,1 or 2 Family Dwelling,7/17/2014,90003,2,No,2-4 units,2,2392.02,"(33.98299, -118.26977)"
108361,7/19/2014,2014,2013-17,Q3,7,Q3 2014,CofO Issued,12010-10000-01189,Bldg-New,1 or 2 Family Dwelling,7/19/2014,90018,2,No,2-4 units,2,2215,"(34.03796, -118.30807)"
122716,7/21/2014,2014,2013-17,Q3,7,Q3 2014,CofO Issued,13010-10000-04250,Bldg-New,1 or 2 Family Dwelling,7/21/2014,90044,2,No,2-4 units,2,2377.2,"(33.96989, -118.2887)"
117028,7/22/2014,2014,2013-17,Q3,7,Q3 2014,CofO Issued,13010-10000-01247,Bldg-New,1 or 2 Family Dwelling,7/22/2014,90059,2,No,2-4 units,2,2427,"(33.92969, -118.24039)"
121461,7/28/2014,2014,2013-17,Q3,7,Q3 2014,CofO Issued,13010-70000-04363,Bldg-New,1 or 2 Family Dwelling,7/28/2014,90003,2,No,2-4 units,2,2393.1,"(33.97993, -118.279)"
121413,7/31/2014,2014,2013-17,Q3,7,Q3 2014,CofO Issued,14010-10000-00159,Bldg-New,1 or 2 Family Dwelling,7/31/2014,90059,2,No,2-4 units,2,2409,"(33.9375, -118.26622)"
122041,8/7/2014,2014,2013-17,Q3,8,Q3 2014,CofO Issued,14010-10000-00152,Bldg-New,1 or 2 Family Dwelling,8/7/2014,90011,2,No,2-4 units,2,2288,"(34.00088, -118.24677)"
118511,8/12/2014,2014,2013-17,Q3,8,Q3 2014,CofO Issued,13010-70000-01629,Bldg-New,1 or 2 Family Dwelling,8/12/2014,90003,2,No,2-4 units,2,2397.02,"(33.96203, -118.27027)"
121148,8/15/2014,2014,2013-17,Q3,8,Q3 2014,CofO Issued,13010-10000-04080,Bldg-New,1 or 2 Family Dwelling,8/15/2014,90011,2,No,2-4 units,2,2311,"(34.01209, -118.27301)"
119980,8/19/2014,2014,2013-17,Q3,8,Q3 2014,CofO Issued,13010-10000-02695,Bldg-New,1 or 2 Family Dwelling,8/19/2014,90003,2,No,2-4 units,2,2408,"(33.94001, -118.26657)"
121373,8/19/2014,2014,2013-17,Q3,8,Q3 2014,CofO Issued,13010-70000-04655,Bldg-New,1 or 2 Family Dwelling,8/19/2014,90011,2,No,2-4 units,2,2294.2,"(33.9934, -118.26238)"
120612,8/19/2014,2014,2013-17,Q3,8,Q3 2014,CofO Issued,13010-10000-02710,Bldg-New,1 or 2 Family Dwelling,8/19/2014,90061,2,No,2-4 units,2,2411.2,"(33.93281, -118.27667)"
123515,8/26/2014,2014,2013-17,Q3,8,Q3 2014,CofO Issued,14010-10000-00621,Bldg-New,1 or 2 Family Dwelling,8/26/2014,90011,2,No,2-4 units,2,2287.2,"(34.00003, -118.25184)"
121237,8/26/2014,2014,2013-17,Q3,8,Q3 2014,CofO Issued,13010-10000-03525,Bldg-New,1 or 2 Family Dwelling,8/26/2014,90037,2,No,2-4 units,2,2319,"(34.00018, -118.27544)"
123205,8/27/2014,2014,2013-17,Q3,8,Q3 2014,CofO Issued,14010-10000-00300,Bldg-New,1 or 2 Family Dwelling,8/27/2014,90037,2,No,2-4 units,2,2326,"(33.99492, -118.29915)"
122854,8/28/2014,2014,2013-17,Q3,8,Q3 2014,CofO Issued,14010-10000-00452,Bldg-New,1 or 2 Family Dwelling,8/28/2014,90062,2,No,2-4 units,2,2324,"(33.99608, -118.30809)"
116872,9/2/2014,2014,2013-17,Q3,9,Q3 2014,CofO Issued,13010-20000-01684,Bldg-New,1 or 2 Family Dwelling,9/2/2014,90042,2,No,2-4 units,2,1836.2,"(34.11739, -118.19051)"
120780,9/3/2014,2014,2013-17,Q3,9,Q3 2014,CofO Issued,13010-10000-03339,Bldg-New,1 or 2 Family Dwelling,9/3/2014,90061,2,No,2-4 units,2,2411.2,"(33.93723, -118.27691)"
115721,9/16/2014,2014,2013-17,Q3,9,Q3 2014,CofO Issued,13010-10000-01445,Bldg-New,1 or 2 Family Dwelling,9/16/2014,90006,2,No,2-4 units,2,2133.2,"(34.05404, -118.29253)"
115722,9/16/2014,2014,2013-17,Q3,9,Q3 2014,CofO Issued,13010-10000-01447,Bldg-New,1 or 2 Family Dwelling,9/16/2014,90006,2,No,2-4 units,2,2133.2,"(34.05396, -118.29253)"
123016,9/16/2014,2014,2013-17,Q3,9,Q3 2014,CofO Issued,13010-10000-04249,Bldg-New,1 or 2 Family Dwelling,9/16/2014,90002,2,No,2-4 units,2,2423,"(33.95308, -118.24532)"
120582,9/19/2014,2014,2013-17,Q3,9,Q3 2014,CofO Issued,13010-10000-03231,Bldg-New,1 or 2 Family Dwelling,9/19/2014,90001,2,No,2-4 units,2,2398.02,"(33.96388, -118.2601)"
118886,9/19/2014,2014,2013-17,Q3,9,Q3 2014,CofO Issued,13010-10000-03018,Bldg-New,1 or 2 Family Dwelling,9/19/2014,90007,2,No,2-4 units,2,2226,"(34.02027, -118.29527)"
120281,9/23/2014,2014,2013-17,Q3,9,Q3 2014,CofO Issued,13010-10000-02209,Bldg-New,1 or 2 Family Dwelling,9/23/2014,90023,2,No,2-4 units,2,2048.1,"(34.02538, -118.20193)"
122718,9/24/2014,2014,2013-17,Q3,9,Q3 2014,CofO Issued,13010-10000-03123,Bldg-New,1 or 2 Family Dwelling,9/24/2014,90037,2,No,2-4 units,2,2312.1,"(34.01651, -118.2979)"
123207,9/30/2014,2014,2013-17,Q3,9,Q3 2014,CofO Issued,13010-70000-04006,Bldg-New,1 or 2 Family Dwelling,9/30/2014,90044,2,No,2-4 units,2,2404.01,"(33.9509, -118.28639)"
117982,9/30/2014,2014,2013-17,Q3,9,Q3 2014,CofO Issued,13010-10000-02561,Bldg-New,1 or 2 Family Dwelling,9/30/2014,90731,2,No,2-4 units,2,2962.2,"(33.74249, -118.28725)"
107445,10/2/2014,2014,2013-17,Q4,10,Q4 2014,CofO Issued,12010-10000-01499,Bldg-New,1 or 2 Family Dwelling,10/2/2014,90034,2,No,2-4 units,2,2702,
59821,10/9/2014,2014,2013-17,Q4,10,Q4 2014,CofO Issued,07010-10000-03253,Bldg-New,1 or 2 Family Dwelling,10/9/2014,90029,2,No,2-4 units,3,1913,"(34.09369, -118.28443)"
119683,10/9/2014,2014,2013-17,Q4,10,Q4 2014,CofO Issued,13010-70000-02118,Bldg-New,1 or 2 Family Dwelling,10/9/2014,90007,2,No,2-4 units,3,2226,"(34.02198, -118.29847)"
123068,10/9/2014,2014,2013-17,Q4,10,Q4 2014,CofO Issued,13010-10000-04510,Bldg-New,1 or 2 Family Dwelling,10/9/2014,90059,2,No,2-4 units,2,2410.01,"(33.93031, -118.26231)"
119526,10/14/2014,2014,2013-17,Q4,10,Q4 2014,CofO Issued,13010-20000-01121,Bldg-New,1 or 2 Family Dwelling,10/14/2014,90003,2,No,2-4 units,2,2412.01,"(33.94175, -118.28116)"
125515,10/14/2014,2014,2013-17,Q4,10,Q4 2014,CofO Issued,14010-10000-00828,Bldg-New,1 or 2 Family Dwelling,10/14/2014,90011,2,No,2-4 units,2,2286,"(34.00649, -118.26416)"
123909,10/14/2014,2014,2013-17,Q4,10,Q4 2014,CofO Issued,13010-10000-04079,Bldg-New,1 or 2 Family Dwelling,10/14/2014,90003,2,No,2-4 units,2,2404.02,"(33.94474, -118.28073)"
123327,10/22/2014,2014,2013-17,Q4,10,Q4 2014,CofO Issued,13010-70000-04584,Bldg-New,1 or 2 Family Dwelling,10/22/2014,90007,2,No,2-4 units,2,2216.02,"(34.03849, -118.29758)"
123881,10/24/2014,2014,2013-17,Q4,10,Q4 2014,CofO Issued,14010-70000-00965,Bldg-New,1 or 2 Family Dwelling,10/24/2014,90001,2,No,2-4 units,2,2398.01,"(33.9657, -118.26162)"
124040,10/24/2014,2014,2013-17,Q4,10,Q4 2014,CofO Issued,14016-10000-02697,Bldg-New,1 or 2 Family Dwelling,10/24/2014,90044,2,No,2-4 units,2,2403,"(33.95443, -118.29028)"
120718,10/24/2014,2014,2013-17,Q4,10,Q4 2014,CofO Issued,13010-10000-01514,Bldg-New,1 or 2 Family Dwelling,10/24/2014,90063,2,No,2-4 units,2,2041.2,"(34.03299, -118.19905)"
121516,10/31/2014,2014,2013-17,Q4,10,Q4 2014,CofO Issued,13010-10000-03232,Bldg-New,1 or 2 Family Dwelling,10/31/2014,90001,2,No,2-4 units,2,2395.01,"(33.97128, -118.26349)"
125409,11/6/2014,2014,2013-17,Q4,11,Q4 2014,CofO Issued,14010-10000-00593,Bldg-New,1 or 2 Family Dwelling,11/6/2014,90001,2,No,2-4 units,2,2398.01,"(33.96549, -118.25763)"
125512,11/6/2014,2014,2013-17,Q4,11,Q4 2014,CofO Issued,14010-10000-00910,Bldg-New,1 or 2 Family Dwelling,11/6/2014,90011,2,No,2-4 units,2,2287.2,"(34.00186, -118.24899)"
124973,11/6/2014,2014,2013-17,Q4,11,Q4 2014,CofO Issued,14010-10000-01011,Bldg-New,1 or 2 Family Dwelling,11/6/2014,90044,2,No,2-4 units,2,2371.02,"(33.98607, -118.28395)"
109550,11/6/2014,2014,2013-17,Q4,11,Q4 2014,CofO Issued,11010-10000-01554,Bldg-New,1 or 2 Family Dwelling,11/6/2014,90026,2,No,2-4 units,2,1959.02,"(34.08585, -118.27999)"
124693,11/7/2014,2014,2013-17,Q4,11,Q4 2014,CofO Issued,14010-70000-00448,Bldg-New,1 or 2 Family Dwelling,11/7/2014,90004,2,No,2-4 units,2,1925.1,"(34.07925, -118.30716)"
123087,11/7/2014,2014,2013-17,Q4,11,Q4 2014,CofO Issued,13010-70000-01194,Bldg-New,1 or 2 Family Dwelling,11/7/2014,90033,2,No,2-4 units,2,2031,"(34.06122, -118.19852)"
122343,11/7/2014,2014,2013-17,Q4,11,Q4 2014,CofO Issued,14010-10000-00304,Bldg-New,1 or 2 Family Dwelling,11/7/2014,90002,2,No,2-4 units,1,2423,"(33.94979, -118.24748)"
123209,11/7/2014,2014,2013-17,Q4,11,Q4 2014,CofO Issued,14010-10000-00109,Bldg-New,1 or 2 Family Dwelling,11/7/2014,90059,2,No,2-4 units,2,2409,"(33.93735, -118.25991)"
124697,11/7/2014,2014,2013-17,Q4,11,Q4 2014,CofO Issued,14010-70000-00450,Bldg-New,1 or 2 Family Dwelling,11/7/2014,90004,2,No,2-4 units,2,1925.1,"(34.07928, -118.30716)"
113650,11/7/2014,2014,2013-17,Q4,11,Q4 2014,CofO Issued,12010-70000-00775,Bldg-New,1 or 2 Family Dwelling,11/7/2014,90061,2,No,2-4 units,2,2411.2,"(33.93304, -118.28181)"
125314,11/10/2014,2014,2013-17,Q4,11,Q4 2014,CofO Issued,14010-10000-00772,Bldg-New,1 or 2 Family Dwelling,11/10/2014,90011,2,No,2-4 units,2,2287.2,"(33.99494, -118.24925)"
123014,11/20/2014,2014,2013-17,Q4,11,Q4 2014,CofO Issued,13010-10000-02697,Bldg-New,1 or 2 Family Dwelling,11/20/2014,90061,2,No,2-4 units,2,2414,"(33.92566, -118.27025)"
124118,11/20/2014,2014,2013-17,Q4,11,Q4 2014,CofO Issued,13010-70000-04009,Bldg-New,1 or 2 Family Dwelling,11/20/2014,90003,2,No,2-4 units,2,2392.01,"(33.98524, -118.27639)"
124356,11/20/2014,2014,2013-17,Q4,11,Q4 2014,CofO Issued,14010-10000-00164,Bldg-New,1 or 2 Family Dwelling,11/20/2014,90044,2,No,2-4 units,2,2377.1,"(33.97347, -118.28835)"
124350,11/24/2014,2014,2013-17,Q4,11,Q4 2014,CofO Issued,14010-10000-00353,Bldg-New,1 or 2 Family Dwelling,11/24/2014,90059,2,No,2-4 units,2,2409,"(33.93221, -118.25877)"
125388,11/24/2014,2014,2013-17,Q4,11,Q4 2014,CofO Issued,14010-70000-01142,Bldg-New,1 or 2 Family Dwelling,11/24/2014,90001,2,No,2-4 units,2,2398.02,"(33.96089, -118.26134)"
122712,11/24/2014,2014,2013-17,Q4,11,Q4 2014,CofO Issued,13010-10000-03662,Bldg-New,1 or 2 Family Dwelling,11/24/2014,90003,2,No,2-4 units,2,2393.3,"(33.98164, -118.26785)"
117280,11/25/2014,2014,2013-17,Q4,11,Q4 2014,CofO Issued,13010-10000-02270,Bldg-New,1 or 2 Family Dwelling,11/25/2014,90011,2,No,2-4 units,2,2246,"(34.0205, -118.27025)"
66236,11/25/2014,2014,2013-17,Q4,11,Q4 2014,CofO Issued,08010-70000-00355,Bldg-New,1 or 2 Family Dwelling,11/25/2014,90007,2,No,2-4 units,3,2218.1,"(34.02973, -118.29055)"
113286,12/10/2014,2014,2013-17,Q4,12,Q4 2014,CofO Issued,12010-20000-02695,Bldg-New,1 or 2 Family Dwelling,12/10/2014,90291,2,No,2-4 units,3,2732,"(33.99799, -118.46424)"
66988,12/16/2014,2014,2013-17,Q4,12,Q4 2014,CofO Issued,07010-10000-05482,Bldg-New,1 or 2 Family Dwelling,12/16/2014,90026,2,No,2-4 units,4,1954,"(34.09379, -118.27675)"
124488,12/16/2014,2014,2013-17,Q4,12,Q4 2014,CofO Issued,14010-10000-00288,Bldg-New,1 or 2 Family Dwelling,12/16/2014,90003,2,No,2-4 units,2,2412.01,"(33.93902, -118.28107)"
115882,12/16/2014,2014,2013-17,Q4,12,Q4 2014,CofO Issued,13010-20000-00920,Bldg-New,1 or 2 Family Dwelling,12/16/2014,90026,2,No,2-4 units,3,1954,"(34.09379, -118.27675)"
125306,12/16/2014,2014,2013-17,Q4,12,Q4 2014,CofO Issued,14010-10000-00770,Bldg-New,1 or 2 Family Dwelling,12/16/2014,90011,2,No,2-4 units,2,2287.2,"(33.99494, -118.24906)"
124116,12/17/2014,2014,2013-17,Q4,12,Q4 2014,CofO Issued,14010-10000-00594,Bldg-New,1 or 2 Family Dwelling,12/17/2014,90037,2,No,2-4 units,2,2327,"(33.99488, -118.28123)"
125869,12/17/2014,2014,2013-17,Q4,12,Q4 2014,CofO Issued,14010-10000-01110,Bldg-New,1 or 2 Family Dwelling,12/17/2014,90011,2,No,2-4 units,2,2287.2,"(33.99943, -118.25172)"
127612,12/17/2014,2014,2013-17,Q4,12,Q4 2014,CofO Issued,14010-10000-00774,Bldg-New,1 or 2 Family Dwelling,12/17/2014,90011,2,No,2-4 units,2,2287.2,"(33.99944, -118.24951)"
126457,12/17/2014,2014,2013-17,Q4,12,Q4 2014,CofO Issued,14010-10000-00833,Bldg-New,1 or 2 Family Dwelling,12/17/2014,90003,2,No,2-4 units,2,2397.01,"(33.96517, -118.27585)"
124461,12/17/2014,2014,2013-17,Q4,12,Q4 2014,CofO Issued,14010-10000-00911,Bldg-New,1 or 2 Family Dwelling,12/17/2014,90037,2,No,2-4 units,2,2328,"(33.99545, -118.2761)"
124041,12/18/2014,2014,2013-17,Q4,12,Q4 2014,CofO Issued,14010-10000-00595,Bldg-New,1 or 2 Family Dwelling,12/18/2014,90011,2,No,2-4 units,2,2285,"(34.00459, -118.26985)"
125171,12/18/2014,2014,2013-17,Q4,12,Q4 2014,CofO Issued,14010-70000-00937,Bldg-New,1 or 2 Family Dwelling,12/18/2014,90033,2,No,2-4 units,2,2031,"(34.05929, -118.1984)"
125172,12/18/2014,2014,2013-17,Q4,12,Q4 2014,CofO Issued,14010-70000-00938,Bldg-New,1 or 2 Family Dwelling,12/18/2014,90033,2,No,2-4 units,2,2031,"(34.05937, -118.19835)"
126376,12/23/2014,2014,2013-17,Q4,12,Q4 2014,CofO Issued,14010-10000-01025,Bldg-New,1 or 2 Family Dwelling,12/23/2014,90037,2,No,2-4 units,2,2317.1,"(34.00441, -118.29021)"
116668,1/8/2015,2015,2013-17,Q1,1,Q1 2015,CofO Issued,13010-10000-00176,Bldg-New,1 or 2 Family Dwelling,1/8/2015,90291,2,No,2-4 units,2,2738,"(33.99423, -118.44951)"
128761,1/8/2015,2015,2013-17,Q1,1,Q1 2015,CofO Issued,14010-70000-02551,Bldg-New,1 or 2 Family Dwelling,1/8/2015,90011,2,No,2-4 units,2,2285,"(34.0064, -118.26997)"
116665,1/8/2015,2015,2013-17,Q1,1,Q1 2015,CofO Issued,13010-10000-00175,Bldg-New,1 or 2 Family Dwelling,1/8/2015,90291,2,No,2-4 units,2,2738,"(33.99433, -118.44959)"
126312,1/8/2015,2015,2013-17,Q1,1,Q1 2015,CofO Issued,14010-70000-00963,Bldg-New,1 or 2 Family Dwelling,1/8/2015,90003,2,No,2-4 units,2,2397.02,"(33.96293, -118.27157)"
125609,1/9/2015,2015,2013-17,Q1,1,Q1 2015,CofO Issued,14010-70000-01535,Bldg-New,1 or 2 Family Dwelling,1/9/2015,90059,2,No,2-4 units,2,2431,"(33.93604, -118.2389)"
126125,1/9/2015,2015,2013-17,Q1,1,Q1 2015,CofO Issued,13010-70000-04160,Bldg-New,1 or 2 Family Dwelling,1/9/2015,90003,2,No,2-4 units,2,2396.01,"(33.97189, -118.27488)"
125608,1/9/2015,2015,2013-17,Q1,1,Q1 2015,CofO Issued,14010-70000-01534,Bldg-New,1 or 2 Family Dwelling,1/9/2015,90059,2,No,2-4 units,2,2431,"(33.93612, -118.2389)"
125410,1/22/2015,2015,2013-17,Q1,1,Q1 2015,CofO Issued,14010-10000-00713,Bldg-New,1 or 2 Family Dwelling,1/22/2015,90003,2,No,2-4 units,2,2402,"(33.95201, -118.27617)"
125513,1/22/2015,2015,2013-17,Q1,1,Q1 2015,CofO Issued,14010-10000-01355,Bldg-New,1 or 2 Family Dwelling,1/22/2015,90037,2,No,2-4 units,2,2328,"(33.99404, -118.27759)"
125310,1/22/2015,2015,2013-17,Q1,1,Q1 2015,CofO Issued,14010-10000-00836,Bldg-New,1 or 2 Family Dwelling,1/22/2015,90011,2,No,2-4 units,2,2270.2,"(34.01772, -118.25049)"
126400,1/22/2015,2015,2013-17,Q1,1,Q1 2015,CofO Issued,13010-70000-04544,Bldg-New,1 or 2 Family Dwelling,1/22/2015,90011,2,No,2-4 units,2,2285,"(34.00643, -118.2657)"
126399,1/22/2015,2015,2013-17,Q1,1,Q1 2015,CofO Issued,13010-70000-04545,Bldg-New,1 or 2 Family Dwelling,1/22/2015,90011,2,No,2-4 units,2,2285,"(34.00644, -118.26576)"
111469,2/3/2015,2015,2013-17,Q1,2,Q1 2015,CofO Issued,12010-20000-02594,Bldg-New,1 or 2 Family Dwelling,2/3/2015,90026,2,No,2-4 units,2,1955,"(34.08396, -118.26137)"
127567,2/4/2015,2015,2013-17,Q1,2,Q1 2015,CofO Issued,14010-10000-01627,Bldg-New,1 or 2 Family Dwelling,2/4/2015,90011,2,No,2-4 units,2,2270.1,"(34.01871, -118.24545)"
125308,2/10/2015,2015,2013-17,Q1,2,Q1 2015,CofO Issued,14010-10000-00832,Bldg-New,1 or 2 Family Dwelling,2/10/2015,90011,2,No,2-4 units,2,2270.2,"(34.01782, -118.25057)"
121460,2/10/2015,2015,2013-17,Q1,2,Q1 2015,CofO Issued,13010-70000-04364,Bldg-New,1 or 2 Family Dwelling,2/10/2015,90003,2,No,2-4 units,2,2393.1,"(33.98055, -118.27892)"
126283,2/10/2015,2015,2013-17,Q1,2,Q1 2015,CofO Issued,14010-10000-01212,Bldg-New,1 or 2 Family Dwelling,2/10/2015,90011,2,No,2-4 units,2,2282.2,"(34.00651, -118.2479)"
127510,2/10/2015,2015,2013-17,Q1,2,Q1 2015,CofO Issued,14010-10000-01357,Bldg-New,1 or 2 Family Dwelling,2/10/2015,90037,2,No,2-4 units,2,2318,"(34.00842, -118.28)"
127261,2/11/2015,2015,2013-17,Q1,2,Q1 2015,CofO Issued,14010-10000-00840,Bldg-New,1 or 2 Family Dwelling,2/11/2015,90061,2,No,2-4 units,2,2411.1,"(33.93576, -118.2724)"
126375,2/12/2015,2015,2013-17,Q1,2,Q1 2015,CofO Issued,14010-10000-01024,Bldg-New,1 or 2 Family Dwelling,2/12/2015,90037,2,No,2-4 units,2,2317.1,"(34.00441, -118.29026)"
127393,2/18/2015,2015,2013-17,Q1,2,Q1 2015,CofO Issued,14010-70000-01642,Bldg-New,1 or 2 Family Dwelling,2/18/2015,90003,2,No,2-4 units,2,2406,"(33.94387, -118.27051)"
128470,2/19/2015,2015,2013-17,Q1,2,Q1 2015,CofO Issued,14010-10000-01164,Bldg-New,1 or 2 Family Dwelling,2/19/2015,90003,2,No,2-4 units,2,2397.01,"(33.9677, -118.27227)"
